DR_NO;Date Rptd;AREA NAME;Crm Cd Desc
241604904;01/31/2024 12:00:00 AM;Foothill   ;EXTORTION                                               
231605986;03/04/2023 12:00:00 AM;Foothill   ;BATTERY WITH SEXUAL CONTACT                             
231609650;06/29/2023 12:00:00 AM;Foothill   ;BUNCO, GRAND THEFT                                      
231604245;01/08/2023 12:00:00 AM;Foothill   ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
231604504;01/16/2023 12:00:00 AM;Foothill   ;BATTERY - SIMPLE ASSAULT                                
231609319;06/19/2023 12:00:00 AM;Foothill   ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231600849;12/19/2023 12:00:00 AM;Foothill   ;VIOLATION OF RESTRAINING ORDER                          
231610891;08/08/2023 12:00:00 AM;Foothill   ;THEFT OF IDENTITY                                       
231606324;03/16/2023 12:00:00 AM;Foothill   ;BURGLARY                                                
231613461;10/28/2023 12:00:00 AM;Foothill   ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
231607951;05/04/2023 12:00:00 AM;Foothill   ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231612654;10/01/2023 12:00:00 AM;Foothill   ;THEFT OF IDENTITY                                       
231611362;08/19/2023 12:00:00 AM;Foothill   ;DISCHARGE FIREARMS/SHOTS FIRED                          
231606045;03/06/2023 12:00:00 AM;Foothill   ;BURGLARY FROM VEHICLE                                   
231604859;01/28/2023 12:00:00 AM;Foothill   ;BURGLARY FROM VEHICLE                                   
231615391;12/27/2023 12:00:00 AM;Foothill   ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231614721;12/06/2023 12:00:00 AM;Foothill   ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231608498;05/23/2023 12:00:00 AM;Foothill   ;BATTERY - SIMPLE ASSAULT                                
231607601;04/23/2023 12:00:00 AM;Foothill   ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231605793;02/26/2023 12:00:00 AM;Foothill   ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231606188;03/11/2023 12:00:00 AM;Foothill   ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231609476;06/25/2023 12:00:00 AM;Foothill   ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231604086;01/04/2023 12:00:00 AM;Foothill   ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
231607468;04/19/2023 12:00:00 AM;Foothill   ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
231612920;10/11/2023 12:00:00 AM;Foothill   ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231610661;08/01/2023 12:00:00 AM;Foothill   ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231613936;11/10/2023 12:00:00 AM;Foothill   ;VEHICLE - ATTEMPT STOLEN                                
231613456;10/28/2023 12:00:00 AM;Foothill   ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231610477;07/27/2023 12:00:00 AM;Foothill   ;VEHICLE - STOLEN                                        
231605148;02/04/2023 12:00:00 AM;Foothill   ;THEFT OF IDENTITY                                       
231606633;03/25/2023 12:00:00 AM;Foothill   ;BURGLARY                                                
231606808;03/29/2023 12:00:00 AM;Foothill   ;VIOLATION OF COURT ORDER                                
231606035;03/06/2023 12:00:00 AM;Foothill   ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231610938;08/10/2023 12:00:00 AM;Foothill   ;VEHICLE - STOLEN                                        
231605462;02/14/2023 12:00:00 AM;Foothill   ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231609783;06/30/2023 12:00:00 AM;Foothill   ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231606744;03/28/2023 12:00:00 AM;Foothill   ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231612471;09/25/2023 12:00:00 AM;Foothill   ;VEHICLE - STOLEN                                        
231608045;05/07/2023 12:00:00 AM;Foothill   ;BURGLARY FROM VEHICLE                                   
231612568;09/29/2023 12:00:00 AM;Foothill   ;BATTERY - SIMPLE ASSAULT                                
231611115;08/15/2023 12:00:00 AM;Foothill   ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231609622;06/28/2023 12:00:00 AM;Foothill   ;CHILD NEGLECT (SEE 300 W.I.C.)                          
231613444;10/28/2023 12:00:00 AM;Foothill   ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231609999;07/11/2023 12:00:00 AM;Foothill   ;VEHICLE - STOLEN                                        
231607100;04/09/2023 12:00:00 AM;Foothill   ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231604698;01/23/2023 12:00:00 AM;Foothill   ;VEHICLE - STOLEN                                        
231610742;08/03/2023 12:00:00 AM;Foothill   ;VIOLATION OF COURT ORDER                                
231610109;07/15/2023 12:00:00 AM;Foothill   ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231613886;11/08/2023 12:00:00 AM;Foothill   ;THEFT OF IDENTITY                                       
231614811;12/08/2023 12:00:00 AM;Foothill   ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231611715;08/31/2023 12:00:00 AM;Foothill   ;VEHICLE - STOLEN                                        
231610386;07/23/2023 12:00:00 AM;Foothill   ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231613098;10/17/2023 12:00:00 AM;Foothill   ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
231610406;07/24/2023 12:00:00 AM;Foothill   ;VEHICLE - STOLEN                                        
231612740;10/05/2023 12:00:00 AM;Foothill   ;VEHICLE - STOLEN                                        
231612133;09/14/2023 12:00:00 AM;Foothill   ;VEHICLE - STOLEN                                        
231612907;10/19/2023 12:00:00 AM;Foothill   ;BATTERY - SIMPLE ASSAULT                                
231609315;06/19/2023 12:00:00 AM;Foothill   ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
231611425;08/22/2023 12:00:00 AM;Foothill   ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
231609177;06/14/2023 12:00:00 AM;Foothill   ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231605005;02/01/2023 12:00:00 AM;Foothill   ;BUNCO, GRAND THEFT                                      
231605383;02/11/2023 12:00:00 AM;Foothill   ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
231609637;06/28/2023 12:00:00 AM;Foothill   ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231607473;04/19/2023 12:00:00 AM;Foothill   ;OTHER MISCELLANEOUS CRIME                               
231611614;08/28/2023 12:00:00 AM;Foothill   ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231610447;07/26/2023 12:00:00 AM;Foothill   ;BATTERY - SIMPLE ASSAULT                                
241609603;08/02/2024 12:00:00 AM;Foothill   ;THEFT OF IDENTITY                                       
231608550;05/25/2023 12:00:00 AM;Foothill   ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231612220;09/17/2023 12:00:00 AM;Foothill   ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231611264;08/18/2023 12:00:00 AM;Foothill   ;BURGLARY FROM VEHICLE                                   
231612478;09/25/2023 12:00:00 AM;Foothill   ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231606026;03/06/2023 12:00:00 AM;Foothill   ;THEFT PLAIN - PETTY ($950 & UNDER)                      
241604636;01/21/2024 12:00:00 AM;Foothill   ;THEFT OF IDENTITY                                       
231609125;06/12/2023 12:00:00 AM;Foothill   ;BURGLARY FROM VEHICLE                                   
231615036;12/16/2023 12:00:00 AM;Foothill   ;VEHICLE - STOLEN                                        
231609244;06/16/2023 12:00:00 AM;Foothill   ;TRESPASSING                                             
231613729;11/03/2023 12:00:00 AM;Foothill   ;VEHICLE - STOLEN                                        
231610235;07/19/2023 12:00:00 AM;Foothill   ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
231611796;09/02/2023 12:00:00 AM;Foothill   ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
231611776;09/01/2023 12:00:00 AM;Foothill   ;BATTERY - SIMPLE ASSAULT                                
241607752;04/29/2024 12:00:00 AM;Foothill   ;THEFT OF IDENTITY                                       
231615469;12/30/2023 12:00:00 AM;Foothill   ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231612235;09/17/2023 12:00:00 AM;Foothill   ;BURGLARY                                                
231612120;09/13/2023 12:00:00 AM;Foothill   ;BURGLARY                                                
231606083;03/08/2023 12:00:00 AM;Foothill   ;VEHICLE - STOLEN                                        
231613962;11/11/2023 12:00:00 AM;Foothill   ;VEHICLE - STOLEN                                        
231607011;04/06/2023 12:00:00 AM;Foothill   ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231609193;06/15/2023 12:00:00 AM;Foothill   ;VEHICLE - STOLEN                                        
231612331;09/21/2023 12:00:00 AM;Foothill   ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231611610;08/27/2023 12:00:00 AM;Foothill   ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
231604668;01/22/2023 12:00:00 AM;Foothill   ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231604373;01/11/2023 12:00:00 AM;Foothill   ;VEHICLE - STOLEN                                        
231611664;08/30/2023 12:00:00 AM;Foothill   ;BUNCO, GRAND THEFT                                      
231607633;04/24/2023 12:00:00 AM;Foothill   ;THEFT OF IDENTITY                                       
231612314;09/19/2023 12:00:00 AM;Foothill   ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
231604643;01/20/2023 12:00:00 AM;Foothill   ;BATTERY - SIMPLE ASSAULT                                
231613113;10/18/2023 12:00:00 AM;Foothill   ;OTHER MISCELLANEOUS CRIME                               
231609499;06/25/2023 12:00:00 AM;Foothill   ;BURGLARY                                                
231613360;10/25/2023 12:00:00 AM;Foothill   ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231613802;11/05/2023 12:00:00 AM;Foothill   ;BURGLARY FROM VEHICLE                                   
231613126;10/18/2023 12:00:00 AM;Foothill   ;BURGLARY                                                
231610830;08/06/2023 12:00:00 AM;Foothill   ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231610525;07/27/2023 12:00:00 AM;Foothill   ;BATTERY - SIMPLE ASSAULT                                
231612282;09/18/2023 12:00:00 AM;Foothill   ;FAILURE TO YIELD                                        
231608031;05/07/2023 12:00:00 AM;Foothill   ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231607814;04/30/2023 12:00:00 AM;Foothill   ;BATTERY WITH SEXUAL CONTACT                             
231610802;08/05/2023 12:00:00 AM;Foothill   ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231604398;01/12/2023 12:00:00 AM;Foothill   ;VEHICLE - STOLEN                                        
231614848;12/10/2023 12:00:00 AM;Foothill   ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231611065;08/14/2023 12:00:00 AM;Foothill   ;BURGLARY                                                
231611769;09/01/2023 12:00:00 AM;Foothill   ;VEHICLE - STOLEN                                        
231604415;01/12/2023 12:00:00 AM;Foothill   ;BATTERY WITH SEXUAL CONTACT                             
231606087;03/08/2023 12:00:00 AM;Foothill   ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
231609415;06/22/2023 12:00:00 AM;Foothill   ;THEFT OF IDENTITY                                       
231613151;10/19/2023 12:00:00 AM;Foothill   ;THEFT OF IDENTITY                                       
231607147;04/10/2023 12:00:00 AM;Foothill   ;SHOPLIFTING - ATTEMPT                                   
231608260;05/16/2023 12:00:00 AM;Foothill   ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231605496;02/15/2023 12:00:00 AM;Foothill   ;CHILD STEALING                                          
231612320;09/20/2023 12:00:00 AM;Foothill   ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
231612380;09/22/2023 12:00:00 AM;Foothill   ;ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER            
231611051;08/13/2023 12:00:00 AM;Foothill   ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231609212;06/15/2023 12:00:00 AM;Foothill   ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231607974;05/04/2023 12:00:00 AM;Foothill   ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
231607355;04/17/2023 12:00:00 AM;Foothill   ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231612440;09/24/2023 12:00:00 AM;Foothill   ;BURGLARY                                                
231608801;06/03/2023 12:00:00 AM;Foothill   ;VEHICLE - STOLEN                                        
231608979;06/08/2023 12:00:00 AM;Foothill   ;VIOLATION OF COURT ORDER                                
231613141;10/19/2023 12:00:00 AM;Foothill   ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
231610985;08/11/2023 12:00:00 AM;Foothill   ;SHOPLIFTING-GRAND THEFT ($950.01 & OVER)                
231612086;09/10/2023 12:00:00 AM;Foothill   ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231608738;06/01/2023 12:00:00 AM;Foothill   ;VIOLATION OF COURT ORDER                                
231613860;11/08/2023 12:00:00 AM;Foothill   ;VEHICLE - STOLEN                                        
231612688;10/02/2023 12:00:00 AM;Foothill   ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231610363;07/22/2023 12:00:00 AM;Foothill   ;THEFT OF IDENTITY                                       
231608184;05/12/2023 12:00:00 AM;Foothill   ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231609368;06/21/2023 12:00:00 AM;Foothill   ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231607631;04/24/2023 12:00:00 AM;Foothill   ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231608767;06/01/2023 12:00:00 AM;Foothill   ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231612487;09/26/2023 12:00:00 AM;Foothill   ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)
231606869;04/01/2023 12:00:00 AM;Foothill   ;BURGLARY                                                
231607036;04/07/2023 12:00:00 AM;Foothill   ;THEFT OF IDENTITY                                       
231609485;06/25/2023 12:00:00 AM;Foothill   ;CONTEMPT OF COURT                                       
231612046;09/11/2023 12:00:00 AM;Foothill   ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231605507;02/16/2023 12:00:00 AM;Foothill   ;TRESPASSING                                             
231606239;03/13/2023 12:00:00 AM;Foothill   ;DOCUMENT FORGERY / STOLEN FELONY                        
231612406;09/23/2023 12:00:00 AM;Foothill   ;VIOLATION OF COURT ORDER                                
231615265;12/22/2023 12:00:00 AM;Foothill   ;SHOPLIFTING-GRAND THEFT ($950.01 & OVER)                
231605830;02/27/2023 12:00:00 AM;Foothill   ;VIOLATION OF COURT ORDER                                
231609817;07/04/2023 12:00:00 AM;Foothill   ;THEFT OF IDENTITY                                       
231615225;12/20/2023 12:00:00 AM;Foothill   ;BURGLARY                                                
231609048;06/10/2023 12:00:00 AM;Foothill   ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231604857;01/28/2023 12:00:00 AM;Foothill   ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231605720;02/23/2023 12:00:00 AM;Foothill   ;THEFT OF IDENTITY                                       
231612443;09/24/2023 12:00:00 AM;Foothill   ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
241605100;02/06/2024 12:00:00 AM;Foothill   ;VEHICLE - STOLEN                                        
231614302;11/23/2023 12:00:00 AM;Foothill   ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231605195;02/06/2023 12:00:00 AM;Foothill   ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231613740;11/04/2023 12:00:00 AM;Foothill   ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231607050;04/07/2023 12:00:00 AM;Foothill   ;THEFT PLAIN - PETTY ($950 & UNDER)                      
